order_id,customer_id,product_id,quantity,order_date
18051,866,272,3,2026-05-01
18052,839,481,5,2026-05-30
18053,658,138,3,2025-02-27
18054,241,19,5,2025-03-17
18055,828,12,2,2025-10-09
18056,579,174,3,2025-07-07
18057,315,347,1,2026-01-30
18058,324,299,1,2025-12-24
18059,329,11,4,2024-11-06
18060,92,409,5,2024-10-21
18061,825,413,4,2025-06-26
18062,1000,445,2,2025-03-14
18063,73,87,5,2025-02-01
18064,48,104,1,2024-07-25
18065,753,183,2,2025-12-26
18066,363,381,2,2026-07-05
18067,256,92,1,2025-04-25
18068,451,338,2,2026-03-13
18069,586,346,3,2026-06-29
18070,508,451,4,2025-05-02
18071,388,87,2,2025-10-07
18072,632,262,5,2024-11-27
18073,656,413,2,2024-10-01
18074,842,411,5,2024-10-28
18075,14,396,5,2026-01-25
18076,441,225,2,2025-05-27
18077,335,225,1,2026-05-14
18078,763,198,2,2024-10-28
18079,216,161,4,2025-04-12
18080,304,434,4,2025-04-07
18081,3,157,2,2025-10-23
18082,849,475,5,2026-04-16
18083,410,247,2,2025-10-19
18084,297,131,4,2025-10-03
18085,428,102,4,2024-10-02
18086,866,475,1,2025-08-24
18087,714,405,3,2025-07-10
18088,252,404,5,2025-07-11
18089,805,488,4,2025-01-18
18090,826,101,4,2025-04-19
18091,180,251,5,2026-04-01
18092,924,196,3,2026-05-29
18093,859,280,3,2026-05-18
18094,129,490,4,2024-07-28
18095,275,402,4,2024-08-20
18096,615,252,1,2026-07-10
18097,53,464,3,2026-02-15
18098,71,324,4,2025-04-17
18099,985,202,4,2025-10-01
18100,944,20,2,2025-07-05
18101,843,391,4,2025-12-30
18102,768,377,2,2024-12-30
18103,331,72,2,2026-01-20
18104,218,436,2,2026-05-09
18105,400,495,4,2025-06-09
18106,359,420,4,2024-11-02
18107,277,104,2,2026-04-26
18108,358,122,5,2024-11-21
18109,563,266,1,2026-02-23
18110,302,451,1,2025-09-09
18111,672,306,1,2025-12-30
18112,238,93,5,2025-10-25
18113,593,266,1,2026-02-11
18114,772,217,3,2026-04-09
18115,20,191,4,2025-05-31
18116,963,263,5,2026-06-08
18117,226,255,4,2024-09-08
18118,663,5,1,2024-09-30
18119,231,134,4,2025-12-01
18120,662,35,1,2025-11-14
18121,319,69,1,2025-06-05
18122,854,465,2,2025-09-14
18123,95,367,3,2025-03-18
18124,546,114,1,2026-06-10
18125,259,272,4,2025-11-26
18126,620,289,2,2026-06-05
18127,228,348,4,2026-01-02
18128,880,315,1,2026-06-27
18129,345,156,2,2025-02-07
18130,657,428,4,2025-11-21
18131,954,24,1,2026-04-02
18132,550,165,5,2024-08-03
18133,944,250,5,2024-10-14
18134,760,163,3,2025-07-03
18135,490,23,1,2025-03-29
18136,409,457,1,2026-05-25
18137,169,211,3,2024-11-18
18138,493,296,5,2025-09-06
18139,961,389,1,2024-12-30
18140,909,303,5,2024-10-11
18141,701,284,2,2024-08-20
18142,185,433,1,2025-12-20
18143,341,246,3,2025-03-08
18144,622,32,1,2025-04-04
18145,253,370,5,2024-07-29
18146,637,61,1,2025-10-13
18147,3,43,5,2025-10-21
18148,446,239,2,2025-12-31
18149,518,414,4,2025-09-29
18150,346,262,5,2026-05-04
18151,93,150,4,2025-07-22
18152,865,157,3,2026-06-10
18153,575,84,3,2026-06-01
18154,456,300,4,2025-02-19
18155,59,449,2,2025-11-23
18156,28,95,1,2025-07-03
18157,654,422,3,2025-04-09
18158,863,316,1,2026-03-27
18159,74,368,4,2026-02-05
18160,207,281,4,2025-07-07
18161,269,375,2,2024-10-06
18162,687,372,3,2025-06-12
18163,87,35,1,2025-01-03
18164,77,37,1,2024-08-18
18165,199,277,3,2025-02-23
18166,647,354,1,2024-11-13
18167,412,63,3,2026-04-08
18168,714,393,1,2026-05-02
18169,494,80,5,2026-03-10
18170,121,491,5,2026-05-18
18171,7,314,4,2025-01-04
18172,882,318,1,2025-08-10
18173,404,105,5,2026-07-08
18174,357,309,1,2024-12-11
18175,20,141,4,2026-03-17
18176,106,326,2,2025-02-26
18177,667,168,1,2026-06-25
18178,342,268,2,2024-10-13
18179,354,178,5,2025-05-17
18180,628,58,5,2025-09-16
18181,475,332,1,2025-01-01
18182,888,174,4,2024-09-04
18183,324,271,2,2025-12-07
18184,459,167,2,2025-02-13
18185,786,383,1,2025-01-14
18186,183,330,2,2026-04-16
18187,834,4,4,2025-05-09
18188,409,51,2,2025-03-21
18189,270,406,4,2025-01-12
18190,93,71,4,2025-02-08
18191,519,403,3,2025-02-23
18192,531,252,5,2024-09-10
18193,196,201,5,2026-06-08
18194,861,180,2,2026-03-13
18195,983,302,5,2026-03-12
18196,450,99,5,2024-10-09
18197,20,249,1,2024-10-01
18198,864,30,5,2025-05-29
18199,279,52,1,2025-05-11
18200,686,239,5,2025-02-06
18201,820,39,3,2025-12-03
18202,946,446,1,2025-08-11
18203,886,178,4,2025-05-30
18204,709,52,5,2024-10-15
18205,508,202,3,2025-03-23
18206,411,86,3,2026-04-05
18207,655,31,2,2025-05-29
18208,624,243,2,2024-09-29
18209,105,48,5,2026-02-22
18210,62,336,2,2024-11-29
18211,887,118,1,2024-12-30
18212,464,194,4,2025-01-04
18213,105,196,5,2025-08-02
18214,671,181,4,2026-04-23
18215,29,62,4,2024-11-14
18216,799,410,5,2026-05-05
18217,864,155,5,2025-06-30
18218,426,331,3,2025-04-27
18219,263,486,2,2025-09-24
18220,699,166,3,2025-05-28
18221,634,43,4,2024-12-20
18222,505,25,5,2025-07-02
18223,336,315,3,2026-02-05
18224,968,360,4,2024-09-28
18225,841,56,1,2025-05-29
18226,157,452,1,2026-02-12
18227,307,83,2,2026-05-02
18228,149,398,3,2024-11-30
18229,941,475,1,2026-06-21
18230,255,341,4,2026-06-03
18231,640,333,3,2025-12-28
18232,283,190,3,2025-05-03
18233,444,59,4,2026-05-09
18234,599,297,4,2024-12-11
18235,790,29,1,2025-10-17
18236,335,275,1,2025-08-27
18237,352,129,2,2026-07-05
18238,898,161,3,2024-11-26
18239,308,222,4,2025-02-13
18240,759,29,4,2025-10-08
18241,407,259,5,2025-04-23
18242,270,498,5,2025-12-07
18243,824,29,3,2025-05-24
18244,567,461,4,2025-12-08
18245,371,435,4,2025-11-10
18246,163,172,3,2025-10-03
18247,944,449,1,2024-12-05
18248,404,205,3,2025-04-18
18249,908,349,1,2026-04-23
18250,219,384,3,2024-10-10
18251,246,179,4,2026-05-28
18252,920,476,4,2025-02-26
18253,662,448,5,2025-08-03
18254,734,425,1,2026-07-08
18255,301,104,3,2025-09-16
18256,959,481,1,2025-04-01
18257,395,378,4,2024-12-15
18258,756,479,2,2026-02-17
18259,708,53,3,2025-08-14
18260,384,135,1,2026-03-28
18261,849,300,1,2024-10-22
18262,260,408,4,2025-10-16
18263,143,480,4,2026-07-02
18264,637,462,1,2025-02-21
18265,98,86,1,2025-03-16
18266,746,254,3,2025-05-04
18267,807,481,1,2025-03-17
18268,850,473,1,2025-08-24
18269,984,349,3,2025-10-30
18270,677,46,4,2026-02-23
18271,898,487,5,2025-09-03
18272,711,189,5,2024-09-07
18273,346,396,2,2026-07-02
18274,573,400,2,2025-11-28
18275,306,243,4,2025-09-02
18276,624,366,5,2024-11-18
18277,467,456,1,2026-02-12
18278,433,468,3,2025-01-01
18279,714,47,4,2026-05-22
18280,34,309,4,2026-03-20
18281,161,217,5,2025-11-02
18282,847,164,5,2026-03-24
18283,911,255,4,2026-05-05
18284,873,31,3,2025-12-06
18285,954,371,1,2025-02-02
18286,535,154,2,2024-10-08
18287,636,405,5,2026-04-01
18288,666,259,4,2026-01-04
18289,773,254,4,2025-01-19
18290,250,317,1,2026-04-19
18291,455,217,2,2025-05-13
18292,991,227,4,2026-06-26
18293,309,426,3,2025-08-20
18294,745,272,5,2025-01-18
18295,191,193,3,2024-11-19
18296,773,445,2,2025-12-20
18297,114,383,5,2025-05-22
18298,910,310,5,2026-02-13
18299,647,242,2,2025-03-20
18300,131,481,1,2024-11-16
18301,785,295,3,2026-05-27
18302,822,427,3,2025-06-01
18303,513,497,4,2025-08-07
18304,912,289,3,2025-07-30
18305,650,418,1,2026-06-02
18306,814,31,2,2026-03-18
18307,781,25,5,2024-10-03
18308,45,23,5,2024-12-09
18309,274,467,2,2025-07-16
18310,524,324,2,2025-02-08
18311,489,453,2,2025-06-02
18312,872,345,5,2025-04-30
18313,596,457,3,2025-01-09
18314,203,26,2,2026-02-28
18315,186,153,4,2026-03-20
18316,306,136,3,2025-09-24
18317,634,323,3,2024-10-27
18318,349,137,5,2026-03-16
18319,757,465,2,2025-10-21
18320,946,250,5,2026-07-14
18321,784,44,4,2026-06-20
18322,50,149,2,2026-01-25
18323,588,430,1,2025-09-23
18324,956,394,3,2025-05-10
18325,953,177,1,2025-12-22
18326,69,395,4,2025-12-04
18327,402,345,1,2025-10-18
18328,517,347,1,2025-06-26
18329,687,459,3,2026-05-30
18330,45,408,3,2026-04-28
18331,434,141,3,2025-06-09
18332,631,35,3,2025-05-11
18333,573,176,1,2026-03-07
18334,16,497,1,2026-07-19
18335,318,415,1,2024-10-15
18336,741,406,2,2026-05-29
18337,866,303,1,2024-08-23
18338,37,451,2,2025-07-27
18339,448,384,1,2026-05-28
18340,191,83,3,2025-01-19
18341,885,324,5,2025-12-04
18342,678,142,5,2024-12-10
18343,929,451,5,2026-01-24
18344,436,420,1,2026-03-18
18345,448,353,3,2026-01-16
18346,807,434,4,2024-08-11
18347,620,317,3,2025-12-06
18348,39,71,3,2025-11-11
18349,132,56,1,2025-07-28
18350,450,213,1,2026-01-03
18351,114,143,1,2025-04-11
18352,483,470,3,2025-02-06
18353,357,218,3,2025-10-23
18354,960,475,3,2024-09-10
18355,523,473,1,2024-11-20
18356,529,168,3,2025-02-04
18357,834,254,5,2024-09-17
18358,281,227,2,2025-08-09
18359,141,149,2,2024-10-03
18360,518,43,4,2024-12-16
18361,881,203,4,2025-03-05
18362,725,221,4,2024-08-11
18363,452,115,2,2024-07-23
18364,996,488,3,2024-09-25
18365,952,407,4,2025-04-24
18366,575,124,1,2024-09-11
18367,710,274,1,2026-02-15
18368,494,233,1,2025-06-25
18369,909,166,2,2026-01-17
18370,635,296,4,2025-08-23
18371,839,347,3,2025-08-09
18372,161,167,3,2026-06-02
18373,194,215,4,2025-12-27
18374,463,16,2,2026-06-05
18375,219,42,5,2025-09-14
18376,197,180,3,2026-04-05
18377,315,222,2,2025-02-26
18378,290,270,5,2026-03-28
18379,879,297,4,2026-03-27
18380,734,92,4,2024-11-20
18381,288,162,2,2024-12-21
18382,238,98,4,2025-06-07
18383,531,199,4,2025-09-23
18384,3,274,3,2025-10-29
18385,470,434,3,2025-12-09
18386,379,251,1,2026-06-02
18387,506,192,1,2024-09-09
18388,837,141,1,2025-05-28
18389,243,324,3,2025-09-05
18390,438,114,3,2026-05-30
18391,489,131,1,2025-09-12
18392,736,31,2,2026-02-22
18393,844,241,3,2024-11-23
18394,215,189,4,2024-08-21
18395,653,149,1,2026-03-08
18396,61,122,3,2026-02-14
18397,243,474,3,2025-12-26
18398,859,237,4,2025-06-13
18399,757,204,5,2024-12-21
18400,926,273,1,2025-05-21
18401,796,164,3,2025-03-08
18402,167,33,2,2026-06-11
18403,516,311,1,2025-06-22
18404,185,224,5,2025-05-15
18405,126,102,1,2025-07-21
18406,103,433,1,2026-05-24
18407,11,109,5,2026-02-08
18408,293,60,5,2025-09-07
18409,366,343,1,2024-09-09
18410,672,452,4,2026-01-22
18411,409,240,5,2026-02-07
18412,638,31,2,2024-11-07
18413,800,53,3,2026-04-23
18414,726,248,2,2025-09-06
18415,493,309,3,2024-10-25
18416,984,217,3,2025-08-06
18417,876,491,3,2026-02-11
18418,293,238,5,2025-11-18
18419,635,222,4,2025-02-08
18420,98,253,1,2024-08-15
18421,294,143,4,2024-08-05
18422,734,172,5,2025-06-11
18423,857,357,3,2025-01-25
18424,28,370,1,2026-01-16
18425,209,500,3,2025-03-09
18426,295,403,2,2026-01-25
18427,472,196,5,2025-11-12
18428,380,343,5,2025-07-03
18429,800,285,5,2026-02-25
18430,833,430,5,2025-08-18
18431,65,430,4,2025-05-05
18432,903,75,1,2025-05-18
18433,329,316,1,2024-09-03
18434,258,301,1,2025-02-25
18435,960,279,3,2024-08-24
18436,22,80,5,2026-02-12
18437,225,377,2,2024-12-04
18438,1000,10,4,2024-11-17
18439,879,465,2,2025-12-25
18440,862,425,5,2025-06-18
18441,229,248,3,2024-08-25
18442,741,254,5,2025-06-15
18443,249,62,5,2025-11-14
18444,863,461,3,2025-02-10
18445,517,318,3,2026-03-08
18446,17,167,2,2025-06-16
18447,920,353,1,2024-10-16
18448,307,483,1,2025-08-01
18449,383,121,3,2025-07-15
18450,610,130,2,2025-06-19
18451,421,334,2,2025-04-18
18452,686,305,1,2025-01-13
18453,532,116,5,2025-01-21
18454,267,317,5,2025-08-07
18455,674,327,2,2024-12-24
18456,458,25,5,2025-05-22
18457,105,222,1,2026-06-22
18458,19,138,2,2026-02-11
18459,145,365,2,2024-12-06
18460,325,88,5,2026-05-18
18461,664,364,4,2026-02-17
18462,292,495,4,2026-07-09
18463,903,121,5,2024-12-07
18464,997,20,5,2025-07-18
18465,937,424,5,2025-09-03
18466,620,276,1,2026-07-20
18467,273,257,3,2025-03-23
18468,358,81,3,2025-11-02
18469,218,317,4,2025-06-29
18470,585,4,3,2025-05-08
18471,396,77,1,2026-06-18
18472,836,85,4,2025-05-12
18473,205,307,1,2024-08-01
18474,288,214,3,2024-09-19
18475,920,80,3,2026-06-05
18476,603,383,4,2026-05-12
18477,28,222,1,2024-08-23
18478,857,211,5,2024-09-06
18479,295,123,3,2025-01-19
18480,123,182,3,2026-04-05
18481,350,250,1,2025-01-15
18482,211,125,5,2024-11-26
18483,940,454,3,2025-10-10
18484,271,229,2,2026-04-11
18485,404,303,2,2026-02-28
18486,775,331,4,2024-10-29
18487,324,122,1,2025-05-07
18488,287,5,3,2025-04-14
18489,658,329,5,2026-03-03
18490,36,271,2,2025-07-22
18491,533,4,4,2025-04-25
18492,542,483,1,2025-11-26
18493,836,203,3,2024-12-14
18494,573,375,4,2024-07-27
18495,638,485,1,2025-10-02
18496,951,80,1,2026-06-02
18497,809,168,2,2026-04-18
18498,966,96,2,2025-11-17
18499,889,370,2,2025-05-20
18500,594,78,3,2026-02-10
18501,365,368,1,2025-01-18
18502,814,212,5,2024-12-24
18503,165,39,5,2025-12-10
18504,144,244,4,2025-01-11
18505,46,304,5,2026-01-05
18506,317,111,4,2026-05-17
18507,179,415,1,2025-08-24
18508,126,100,4,2026-02-10
18509,495,352,3,2026-04-01
18510,91,263,4,2025-08-20
18511,824,218,1,2026-01-18
18512,708,492,5,2026-06-20
18513,567,47,2,2025-08-16
18514,151,63,1,2025-12-11
18515,102,433,3,2025-07-28
18516,226,287,5,2025-07-30
18517,326,152,2,2025-08-10
18518,583,347,5,2024-08-26
18519,691,465,1,2024-11-15
18520,739,95,5,2025-04-24
18521,515,46,5,2026-02-07
18522,169,370,1,2025-08-08
18523,63,181,5,2025-08-30
18524,661,441,2,2024-12-03
18525,740,2,3,2025-12-06
18526,55,170,5,2025-04-19
18527,113,416,4,2025-04-11
18528,362,299,4,2025-09-09
18529,867,238,4,2026-07-17
18530,607,95,5,2026-05-08
18531,772,174,4,2025-10-03
18532,591,451,2,2026-03-27
18533,445,364,4,2025-08-08
18534,187,265,1,2025-04-12
18535,536,99,4,2025-08-23
18536,583,139,2,2026-06-05
18537,37,127,5,2024-10-25
18538,204,457,5,2024-09-28
18539,831,281,2,2025-12-24
18540,549,149,3,2025-12-13
18541,166,18,3,2024-09-06
18542,444,332,3,2025-11-05
18543,833,430,2,2025-09-21
18544,77,432,3,2026-04-30
18545,925,223,3,2024-09-27
18546,163,72,2,2024-10-15
18547,1000,436,1,2024-07-29
18548,242,93,4,2024-09-22
18549,286,320,5,2024-12-03
18550,486,65,2,2024-10-18
18551,858,345,2,2024-10-11
18552,545,494,4,2026-04-03
18553,529,472,3,2025-04-28
18554,756,265,2,2025-06-25
18555,695,195,2,2024-11-28
18556,797,189,5,2025-05-02
18557,496,214,2,2026-05-31
18558,473,222,5,2025-07-18
18559,739,289,2,2025-11-14
18560,377,318,4,2024-12-22
18561,193,103,1,2025-03-03
18562,933,495,1,2025-04-30
18563,680,396,2,2025-04-19
18564,163,38,5,2025-10-28
18565,384,228,2,2024-07-31
18566,265,88,4,2024-09-27
18567,229,63,1,2025-02-15
18568,924,358,5,2026-01-05
18569,550,106,1,2026-06-12
18570,826,188,2,2025-03-26
18571,921,426,3,2025-05-02
18572,22,357,5,2026-03-24
18573,299,110,5,2025-06-04
18574,303,17,2,2024-09-17
18575,345,13,1,2025-02-14
18576,74,154,5,2025-10-27
18577,230,238,5,2026-07-01
18578,2,72,3,2024-07-31
18579,877,115,4,2024-09-27
18580,151,19,3,2024-08-07
18581,43,387,5,2026-01-27
18582,990,202,4,2024-10-25
18583,582,247,2,2024-12-06
18584,629,38,3,2025-03-24
18585,723,499,5,2025-05-14
18586,976,465,3,2025-10-16
18587,24,239,2,2025-08-17
18588,761,118,2,2025-10-14
18589,704,367,5,2025-09-04
18590,151,254,2,2024-09-18
18591,243,55,3,2024-12-11
18592,346,204,5,2024-10-25
18593,450,235,2,2024-08-21
18594,362,161,5,2025-09-30
18595,214,238,4,2024-08-03
18596,57,6,2,2025-04-21
18597,322,9,1,2025-07-24
18598,987,426,2,2025-08-20
18599,837,261,2,2026-03-12
18600,809,116,1,2024-08-19
18601,572,238,5,2026-06-08
18602,784,321,1,2026-03-05
18603,935,30,5,2026-03-04
18604,592,380,4,2025-01-13
18605,974,448,5,2025-10-10
18606,940,151,5,2025-06-25
18607,811,69,5,2025-02-09
18608,333,280,1,2026-04-23
18609,901,293,1,2025-01-29
18610,30,160,4,2025-07-09
18611,532,270,2,2025-10-03
18612,65,164,3,2026-02-12
18613,396,19,3,2025-04-06
18614,342,330,5,2025-09-21
18615,707,406,4,2024-09-30
18616,114,71,5,2024-09-24
18617,31,81,2,2026-03-11
18618,479,446,3,2025-02-12
18619,582,206,2,2025-07-06
18620,708,346,5,2025-08-04
18621,881,187,4,2024-08-22
18622,684,355,5,2025-01-20
18623,48,85,4,2025-10-13
18624,541,69,1,2025-02-11
18625,361,16,4,2025-09-12
18626,373,215,5,2026-07-11
18627,556,328,3,2025-01-28
18628,726,344,2,2024-09-09
18629,517,355,1,2025-08-25
18630,210,394,2,2026-04-01
18631,383,500,5,2024-12-30
18632,872,221,3,2025-11-04
18633,395,444,4,2025-04-10
18634,461,188,2,2026-05-28
18635,288,415,1,2024-11-26
18636,722,424,1,2025-08-19
18637,438,139,3,2025-01-12
18638,3,339,3,2025-04-29
18639,852,160,3,2026-05-05
18640,182,15,2,2025-06-02
18641,887,483,4,2024-09-09
18642,155,363,3,2025-09-06
18643,908,335,2,2025-10-09
18644,331,9,5,2025-12-03
18645,94,408,4,2025-08-27
18646,641,379,2,2025-10-23
18647,988,474,3,2025-04-16
18648,847,88,2,2026-04-03
18649,937,489,2,2026-01-04
18650,789,444,5,2024-11-01
18651,11,28,1,2026-01-19
18652,622,244,3,2025-09-28
18653,124,25,1,2024-10-07
18654,71,382,2,2024-12-17
18655,373,359,3,2025-11-03
18656,895,445,5,2025-04-16
18657,397,312,3,2025-08-31
18658,726,251,1,2025-02-04
18659,11,281,2,2025-11-06
18660,36,3,5,2026-06-06
18661,362,265,4,2024-07-27
18662,412,122,5,2024-08-09
18663,322,35,5,2026-05-03
18664,594,319,5,2024-10-19
18665,868,429,4,2024-10-11
18666,34,387,1,2025-06-10
18667,823,310,3,2024-11-18
18668,211,6,5,2024-11-01
18669,643,435,1,2026-01-25
18670,107,412,5,2024-09-16
18671,698,3,5,2026-07-13
18672,75,353,2,2026-05-21
18673,90,47,2,2024-11-05
18674,769,44,4,2026-05-06
18675,860,443,2,2025-04-06
18676,614,278,4,2025-07-21
18677,207,9,5,2026-01-02
18678,488,281,4,2025-05-24
18679,195,446,5,2024-09-12
18680,76,313,5,2025-06-06
18681,803,331,5,2025-03-17
18682,754,381,1,2025-05-09
18683,365,487,3,2025-08-05
18684,468,29,4,2024-07-27
18685,897,499,4,2026-07-18
18686,990,328,4,2025-09-13
18687,48,11,5,2024-11-11
18688,485,19,2,2026-04-07
18689,311,176,4,2025-10-07
18690,439,424,2,2025-11-03
18691,323,464,1,2026-02-24
18692,498,448,1,2024-08-13
18693,63,169,3,2024-08-01
18694,262,474,1,2024-12-29
18695,298,319,5,2025-06-08
18696,818,179,3,2025-11-14
18697,352,306,1,2025-08-30
18698,82,418,3,2025-06-05
18699,252,334,5,2024-08-11
18700,969,357,5,2025-09-17
18701,610,261,4,2026-03-14
18702,775,74,4,2025-06-29
18703,832,402,4,2025-01-23
18704,76,127,1,2025-07-07
18705,101,415,5,2024-08-23
18706,710,377,2,2025-11-12
18707,635,430,1,2024-08-23
18708,193,446,1,2025-02-09
18709,998,491,5,2024-10-17
18710,704,334,2,2025-06-11
18711,397,254,4,2024-12-02
18712,863,122,3,2026-02-25
18713,148,72,2,2025-01-06
18714,688,448,3,2025-09-02
18715,952,241,2,2025-02-01
18716,430,224,5,2025-12-14
18717,257,239,3,2025-05-27
18718,748,81,1,2026-01-22
18719,345,113,4,2026-01-23
18720,699,311,1,2025-08-08
18721,519,129,4,2025-10-17
18722,863,405,3,2025-12-24
18723,316,40,5,2026-05-18
18724,673,212,2,2025-01-03
18725,455,283,3,2024-11-19
18726,930,416,5,2026-03-11
18727,656,396,4,2025-05-06
18728,487,485,1,2025-06-07
18729,737,274,5,2026-03-12
18730,90,406,5,2025-12-07
18731,143,383,3,2024-11-17
18732,271,267,1,2025-02-03
18733,320,4,4,2026-07-22
18734,319,235,3,2025-12-30
18735,107,385,1,2024-08-03
18736,115,312,2,2025-08-30
18737,195,227,3,2026-03-10
18738,794,241,1,2024-11-23
18739,948,319,3,2025-09-10
18740,1,436,2,2025-04-21
18741,290,359,5,2025-05-12
18742,415,315,4,2024-12-11
18743,910,437,1,2026-07-05
18744,335,139,2,2025-02-09
18745,350,124,2,2024-08-21
18746,782,460,1,2026-03-14
18747,815,494,2,2025-05-27
18748,329,269,5,2025-10-11
18749,128,453,2,2025-11-10
18750,650,436,3,2025-09-04
18751,517,144,2,2025-02-08
18752,380,375,5,2025-03-14
18753,277,138,1,2026-02-06
18754,25,385,1,2026-06-15
18755,758,436,3,2024-12-06
18756,694,300,5,2026-06-08
18757,114,290,1,2025-09-06
18758,303,491,1,2025-07-29
18759,174,188,3,2025-12-17
18760,763,494,1,2025-08-23
18761,799,312,1,2026-01-22
18762,620,148,5,2025-08-31
18763,355,395,2,2025-01-02
18764,429,222,5,2025-05-05
18765,207,424,2,2024-08-22
18766,252,134,4,2025-02-05
18767,51,291,5,2024-12-07
18768,379,108,4,2024-08-08
18769,35,392,2,2026-01-04
18770,958,65,4,2024-11-27
18771,219,180,4,2026-07-18
18772,789,56,3,2026-05-24
18773,619,486,1,2026-04-22
18774,80,430,2,2025-05-07
18775,936,190,1,2025-05-22
18776,809,155,2,2026-07-22
18777,189,500,1,2026-05-05
18778,367,462,5,2024-07-26
18779,661,357,4,2024-12-14
18780,831,329,3,2025-08-17
18781,944,390,3,2025-06-19
18782,427,464,3,2026-01-25
18783,775,72,5,2025-01-10
18784,557,167,3,2026-04-19
18785,770,276,4,2024-08-02
18786,814,322,3,2026-03-22
18787,870,460,2,2026-02-23
18788,6,190,5,2024-09-24
18789,444,346,1,2026-06-10
18790,967,205,2,2025-07-28
18791,952,401,4,2026-05-14
18792,734,338,2,2026-04-08
18793,660,205,1,2024-11-03
18794,811,154,3,2024-09-30
18795,329,263,3,2025-05-02
18796,132,368,5,2026-06-03
18797,89,279,2,2024-12-15
18798,34,376,4,2026-03-03
18799,127,35,2,2026-01-13
18800,398,177,2,2025-03-22
18801,324,82,1,2026-02-18
18802,830,438,5,2024-12-15
18803,488,242,1,2026-05-29
18804,689,129,5,2025-05-16
18805,338,99,5,2026-06-28
18806,471,193,5,2025-02-14
18807,716,435,3,2025-06-20
18808,916,86,3,2026-06-13
18809,381,196,4,2025-10-06
18810,895,282,2,2025-05-03
18811,230,13,5,2024-12-23
18812,864,3,1,2025-06-02
18813,676,405,5,2025-06-11
18814,865,309,3,2025-11-03
18815,473,86,1,2026-06-28
18816,82,306,3,2026-04-28
18817,829,71,4,2025-03-10
18818,692,294,1,2025-10-14
18819,307,407,2,2025-01-01
18820,885,173,2,2024-11-23
18821,234,472,1,2025-05-15
18822,515,380,5,2025-09-30
18823,959,83,5,2026-01-30
18824,575,353,4,2025-05-09
18825,396,295,1,2025-06-16
18826,209,422,2,2026-02-26
18827,946,69,1,2025-03-01
18828,18,175,2,2026-04-24
18829,198,64,3,2026-01-13
18830,602,177,5,2024-12-03
18831,372,363,4,2025-02-18
18832,159,467,4,2025-02-24
18833,574,310,1,2026-07-06
18834,197,283,1,2026-04-24
18835,806,423,5,2025-06-14
18836,749,417,4,2025-02-12
18837,343,44,2,2026-01-30
18838,505,333,2,2025-03-05
18839,51,246,2,2024-10-19
18840,769,295,3,2025-03-22
18841,871,333,3,2024-07-25
18842,383,200,4,2024-12-05
18843,338,362,3,2026-01-28
18844,424,378,1,2025-08-19
18845,744,156,1,2024-11-26
18846,958,129,1,2026-02-13
18847,811,314,4,2025-03-09
18848,158,9,3,2026-01-29
18849,230,73,2,2025-03-13
18850,49,354,5,2025-03-13
18851,327,283,4,2025-11-15
18852,152,265,3,2026-02-26
18853,904,358,4,2025-06-23
18854,220,392,1,2025-04-04
18855,219,438,2,2024-08-18
18856,962,454,3,2025-09-21
18857,783,275,3,2025-09-04
18858,521,443,2,2024-10-17
18859,693,172,5,2025-04-29
18860,344,183,2,2025-08-23
18861,713,411,5,2026-01-28
18862,302,280,3,2026-05-29
18863,543,464,2,2024-09-17
18864,217,269,5,2024-08-17
18865,457,441,3,2024-10-10
18866,189,18,5,2026-07-13
18867,931,449,2,2026-02-02
18868,716,400,1,2025-03-09
18869,175,361,5,2026-04-27
18870,650,48,2,2026-01-25
18871,864,486,2,2026-02-26
18872,104,351,1,2024-11-26
18873,259,203,1,2025-06-04
18874,846,12,1,2026-03-29
18875,420,60,3,2024-08-16
18876,447,137,1,2025-07-06
18877,849,79,4,2025-04-09
18878,905,41,2,2026-07-10
18879,548,72,5,2025-10-17
18880,305,456,1,2025-04-09
18881,719,404,3,2025-12-21
18882,885,351,3,2025-02-21
18883,582,261,4,2025-07-18
18884,982,90,3,2025-10-15
18885,191,341,1,2024-08-23
18886,80,123,4,2025-11-26
18887,725,452,4,2026-01-29
18888,254,231,2,2024-08-27
18889,522,76,4,2024-10-28
18890,750,57,1,2026-05-07
18891,905,316,3,2026-02-03
18892,282,5,5,2026-02-21
18893,43,456,5,2026-02-27
18894,518,203,1,2024-08-05
18895,945,92,5,2025-08-24
18896,932,316,1,2025-03-03
18897,660,391,2,2024-07-24
18898,333,378,3,2025-05-13
18899,633,27,5,2025-02-18
18900,848,386,1,2025-10-31
18901,253,68,2,2025-02-14
18902,327,268,3,2026-04-14
18903,670,88,3,2024-09-02
18904,429,210,4,2024-12-14
18905,679,419,1,2024-11-28
18906,753,210,3,2025-08-24
18907,250,170,4,2026-07-19
18908,760,293,3,2024-09-08
18909,595,123,2,2026-04-08
18910,254,93,4,2026-03-10
18911,271,353,1,2026-02-17
18912,869,350,5,2025-10-14
18913,4,166,2,2025-08-30
18914,179,319,2,2024-12-24
18915,780,97,1,2025-06-09
18916,559,92,2,2025-06-04
18917,737,200,1,2025-11-23
18918,418,197,1,2025-10-07
18919,30,85,2,2026-07-20
18920,989,274,3,2025-04-15
18921,206,409,5,2026-02-19
18922,451,401,1,2025-01-14
18923,474,52,5,2025-04-15
